year,month,day,team_1,team_2,score_1,score_2,location,mvp_player,review1,review2
2024,7,2,LG,키움,2,4,고척,송성문,"
    2024-7-2에 고척에서 열린 경기에서 키움가 LG를 상대로 4 대 2로 승리를 거두었습니다. 키움는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 송성문가 MVP로 선정되었습니다. 이번 승리로 키움는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-2에 고척에서 열린 경기에서 LG는 키움를 상대로 2 대 4로 아쉽게 패배하였습니다. LG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 키움의 공세를 막지 못했습니다. 이번 패배로 LG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,2,KT,한화,6,5,대전,주현상,"
    2024-7-2에 대전에서 열린 경기에서 KT가 한화를 상대로 6 대 5로 승리를 거두었습니다. KT는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 주현상가 MVP로 선정되었습니다. 이번 승리로 KT는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-2에 대전에서 열린 경기에서 한화는 KT를 상대로 5 대 6로 아쉽게 패배하였습니다. 한화는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KT의 공세를 막지 못했습니다. 이번 패배로 한화는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,2,KIA,삼성,9,5,대구,코너,"
    2024-7-2에 대구에서 열린 경기에서 KIA가 삼성를 상대로 9 대 5로 승리를 거두었습니다. KIA는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 코너가 MVP로 선정되었습니다. 이번 승리로 KIA는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-2에 대구에서 열린 경기에서 삼성는 KIA를 상대로 5 대 9로 아쉽게 패배하였습니다. 삼성는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KIA의 공세를 막지 못했습니다. 이번 패배로 삼성는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,3,SSG,NC,1,4,창원,카스타노,"
    2024-7-3에 창원에서 열린 경기에서 NC가 SSG를 상대로 4 대 1로 승리를 거두었습니다. NC는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 카스타노가 MVP로 선정되었습니다. 이번 승리로 NC는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-3에 창원에서 열린 경기에서 SSG는 NC를 상대로 1 대 4로 아쉽게 패배하였습니다. SSG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 NC의 공세를 막지 못했습니다. 이번 패배로 SSG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,3,KIA,삼성,6,4,대구,김헌곤,"
    2024-7-3에 대구에서 열린 경기에서 KIA가 삼성를 상대로 6 대 4로 승리를 거두었습니다. KIA는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 김헌곤가 MVP로 선정되었습니다. 이번 승리로 KIA는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-3에 대구에서 열린 경기에서 삼성는 KIA를 상대로 4 대 6로 아쉽게 패배하였습니다. 삼성는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KIA의 공세를 막지 못했습니다. 이번 패배로 삼성는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,3,KT,한화,3,2,대전,벤자민,"
    2024-7-3에 대전에서 열린 경기에서 KT가 한화를 상대로 3 대 2로 승리를 거두었습니다. KT는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 벤자민가 MVP로 선정되었습니다. 이번 승리로 KT는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-3에 대전에서 열린 경기에서 한화는 KT를 상대로 2 대 3로 아쉽게 패배하였습니다. 한화는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KT의 공세를 막지 못했습니다. 이번 패배로 한화는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,3,LG,키움,1,4,고척,헤이수스,"
    2024-7-3에 고척에서 열린 경기에서 키움가 LG를 상대로 4 대 1로 승리를 거두었습니다. 키움는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 헤이수스가 MVP로 선정되었습니다. 이번 승리로 키움는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-3에 고척에서 열린 경기에서 LG는 키움를 상대로 1 대 4로 아쉽게 패배하였습니다. LG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 키움의 공세를 막지 못했습니다. 이번 패배로 LG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,3,롯데,두산,8,13,잠실,양석환,"
    2024-7-3에 잠실에서 열린 경기에서 두산가 롯데를 상대로 13 대 8로 승리를 거두었습니다. 두산는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 양석환가 MVP로 선정되었습니다. 이번 승리로 두산는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-3에 잠실에서 열린 경기에서 롯데는 두산를 상대로 8 대 13로 아쉽게 패배하였습니다. 롯데는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 두산의 공세를 막지 못했습니다. 이번 패배로 롯데는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,4,SSG,NC,0,2,창원,하트,"
    2024-7-4에 창원에서 열린 경기에서 NC가 SSG를 상대로 2 대 0로 승리를 거두었습니다. NC는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 하트가 MVP로 선정되었습니다. 이번 승리로 NC는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-4에 창원에서 열린 경기에서 SSG는 NC를 상대로 0 대 2로 아쉽게 패배하였습니다. SSG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 NC의 공세를 막지 못했습니다. 이번 패배로 SSG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,4,KIA,삼성,8,3,대구,박정우,"
    2024-7-4에 대구에서 열린 경기에서 KIA가 삼성를 상대로 8 대 3로 승리를 거두었습니다. KIA는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 박정우가 MVP로 선정되었습니다. 이번 승리로 KIA는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-4에 대구에서 열린 경기에서 삼성는 KIA를 상대로 3 대 8로 아쉽게 패배하였습니다. 삼성는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KIA의 공세를 막지 못했습니다. 이번 패배로 삼성는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,4,KT,한화,5,13,대전,장진혁,"
    2024-7-4에 대전에서 열린 경기에서 한화가 KT를 상대로 13 대 5로 승리를 거두었습니다. 한화는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 장진혁가 MVP로 선정되었습니다. 이번 승리로 한화는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-4에 대전에서 열린 경기에서 KT는 한화를 상대로 5 대 13로 아쉽게 패배하였습니다. KT는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 한화의 공세를 막지 못했습니다. 이번 패배로 KT는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,4,LG,키움,3,2,고척,유영찬,"
    2024-7-4에 고척에서 열린 경기에서 LG가 키움를 상대로 3 대 2로 승리를 거두었습니다. LG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 유영찬가 MVP로 선정되었습니다. 이번 승리로 LG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-4에 고척에서 열린 경기에서 키움는 LG를 상대로 2 대 3로 아쉽게 패배하였습니다. 키움는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 LG의 공세를 막지 못했습니다. 이번 패배로 키움는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,4,롯데,두산,3,6,잠실,곽빈,"
    2024-7-4에 잠실에서 열린 경기에서 두산가 롯데를 상대로 6 대 3로 승리를 거두었습니다. 두산는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 곽빈가 MVP로 선정되었습니다. 이번 승리로 두산는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-4에 잠실에서 열린 경기에서 롯데는 두산를 상대로 3 대 6로 아쉽게 패배하였습니다. 롯데는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 두산의 공세를 막지 못했습니다. 이번 패배로 롯데는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,9,KIA,LG,11,4,잠실,최형우,"
    2024-7-9에 잠실에서 열린 경기에서 KIA가 LG를 상대로 11 대 4로 승리를 거두었습니다. KIA는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 최형우가 MVP로 선정되었습니다. 이번 승리로 KIA는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-9에 잠실에서 열린 경기에서 LG는 KIA를 상대로 4 대 11로 아쉽게 패배하였습니다. LG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KIA의 공세를 막지 못했습니다. 이번 패배로 LG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,9,한화,키움,3,5,고척,송성문,"
    2024-7-9에 고척에서 열린 경기에서 키움가 한화를 상대로 5 대 3로 승리를 거두었습니다. 키움는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 송성문가 MVP로 선정되었습니다. 이번 승리로 키움는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-9에 고척에서 열린 경기에서 한화는 키움를 상대로 3 대 5로 아쉽게 패배하였습니다. 한화는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 키움의 공세를 막지 못했습니다. 이번 패배로 한화는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,9,롯데,SSG,4,7,문학,레이예스,"
    2024-7-9에 문학에서 열린 경기에서 SSG가 롯데를 상대로 7 대 4로 승리를 거두었습니다. SSG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 레이예스가 MVP로 선정되었습니다. 이번 승리로 SSG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-9에 문학에서 열린 경기에서 롯데는 SSG를 상대로 4 대 7로 아쉽게 패배하였습니다. 롯데는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 SSG의 공세를 막지 못했습니다. 이번 패배로 롯데는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,10,NC,삼성,6,15,대구,박건우,"
    2024-7-10에 대구에서 열린 경기에서 삼성가 NC를 상대로 15 대 6로 승리를 거두었습니다. 삼성는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 박건우가 MVP로 선정되었습니다. 이번 승리로 삼성는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-10에 대구에서 열린 경기에서 NC는 삼성를 상대로 6 대 15로 아쉽게 패배하였습니다. NC는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 삼성의 공세를 막지 못했습니다. 이번 패배로 NC는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,10,두산,KT,6,7,수원,박영현,"
    2024-7-10에 수원에서 열린 경기에서 KT가 두산를 상대로 7 대 6로 승리를 거두었습니다. KT는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 박영현가 MVP로 선정되었습니다. 이번 승리로 KT는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-10에 수원에서 열린 경기에서 두산는 KT를 상대로 6 대 7로 아쉽게 패배하였습니다. 두산는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KT의 공세를 막지 못했습니다. 이번 패배로 두산는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,10,롯데,SSG,6,1,문학,반즈,"
    2024-7-10에 문학에서 열린 경기에서 롯데가 SSG를 상대로 6 대 1로 승리를 거두었습니다. 롯데는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 반즈가 MVP로 선정되었습니다. 이번 승리로 롯데는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-10에 문학에서 열린 경기에서 SSG는 롯데를 상대로 1 대 6로 아쉽게 패배하였습니다. SSG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 롯데의 공세를 막지 못했습니다. 이번 패배로 SSG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,10,한화,키움,7,0,고척,바리아,"
    2024-7-10에 고척에서 열린 경기에서 한화가 키움를 상대로 7 대 0로 승리를 거두었습니다. 한화는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 바리아가 MVP로 선정되었습니다. 이번 승리로 한화는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-10에 고척에서 열린 경기에서 키움는 한화를 상대로 0 대 7로 아쉽게 패배하였습니다. 키움는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 한화의 공세를 막지 못했습니다. 이번 패배로 키움는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,10,KIA,LG,5,2,잠실,엔스,"
    2024-7-10에 잠실에서 열린 경기에서 KIA가 LG를 상대로 5 대 2로 승리를 거두었습니다. KIA는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 엔스가 MVP로 선정되었습니다. 이번 승리로 KIA는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-10에 잠실에서 열린 경기에서 LG는 KIA를 상대로 2 대 5로 아쉽게 패배하였습니다. LG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KIA의 공세를 막지 못했습니다. 이번 패배로 LG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,11,NC,삼성,4,6,대구,이재현,"
    2024-7-11에 대구에서 열린 경기에서 삼성가 NC를 상대로 6 대 4로 승리를 거두었습니다. 삼성는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 이재현가 MVP로 선정되었습니다. 이번 승리로 삼성는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-11에 대구에서 열린 경기에서 NC는 삼성를 상대로 4 대 6로 아쉽게 패배하였습니다. NC는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 삼성의 공세를 막지 못했습니다. 이번 패배로 NC는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,11,두산,KT,12,1,수원,이교훈,"
    2024-7-11에 수원에서 열린 경기에서 두산가 KT를 상대로 12 대 1로 승리를 거두었습니다. 두산는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 이교훈가 MVP로 선정되었습니다. 이번 승리로 두산는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-11에 수원에서 열린 경기에서 KT는 두산를 상대로 1 대 12로 아쉽게 패배하였습니다. KT는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 두산의 공세를 막지 못했습니다. 이번 패배로 KT는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,11,롯데,SSG,4,5,문학,조병현,"
    2024-7-11에 문학에서 열린 경기에서 SSG가 롯데를 상대로 5 대 4로 승리를 거두었습니다. SSG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 조병현가 MVP로 선정되었습니다. 이번 승리로 SSG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-11에 문학에서 열린 경기에서 롯데는 SSG를 상대로 4 대 5로 아쉽게 패배하였습니다. 롯데는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 SSG의 공세를 막지 못했습니다. 이번 패배로 롯데는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,11,한화,키움,4,5,고척,도슨,"
    2024-7-11에 고척에서 열린 경기에서 키움가 한화를 상대로 5 대 4로 승리를 거두었습니다. 키움는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 도슨가 MVP로 선정되었습니다. 이번 승리로 키움는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-11에 고척에서 열린 경기에서 한화는 키움를 상대로 4 대 5로 아쉽게 패배하였습니다. 한화는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 키움의 공세를 막지 못했습니다. 이번 패배로 한화는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,11,KIA,LG,4,2,잠실,알드레드,"
    2024-7-11에 잠실에서 열린 경기에서 KIA가 LG를 상대로 4 대 2로 승리를 거두었습니다. KIA는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 알드레드가 MVP로 선정되었습니다. 이번 승리로 KIA는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-11에 잠실에서 열린 경기에서 LG는 KIA를 상대로 2 대 4로 아쉽게 패배하였습니다. LG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KIA의 공세를 막지 못했습니다. 이번 패배로 LG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,12,삼성,두산,9,5,잠실,이성규,"
    2024-7-12에 잠실에서 열린 경기에서 삼성가 두산를 상대로 9 대 5로 승리를 거두었습니다. 삼성는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 이성규가 MVP로 선정되었습니다. 이번 승리로 삼성는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-12에 잠실에서 열린 경기에서 두산는 삼성를 상대로 5 대 9로 아쉽게 패배하였습니다. 두산는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 삼성의 공세를 막지 못했습니다. 이번 패배로 두산는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,12,LG,한화,0,6,대전,문동주,"
    2024-7-12에 대전에서 열린 경기에서 한화가 LG를 상대로 6 대 0로 승리를 거두었습니다. 한화는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 문동주가 MVP로 선정되었습니다. 이번 승리로 한화는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-12에 대전에서 열린 경기에서 LG는 한화를 상대로 0 대 6로 아쉽게 패배하였습니다. LG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 한화의 공세를 막지 못했습니다. 이번 패배로 LG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,12,SSG,KIA,14,6,광주,오원석,"
    2024-7-12에 광주에서 열린 경기에서 SSG가 KIA를 상대로 14 대 6로 승리를 거두었습니다. SSG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 오원석가 MVP로 선정되었습니다. 이번 승리로 SSG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-12에 광주에서 열린 경기에서 KIA는 SSG를 상대로 6 대 14로 아쉽게 패배하였습니다. KIA는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 SSG의 공세를 막지 못했습니다. 이번 패배로 KIA는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,12,KT,롯데,5,4,사직,로하스,"
    2024-7-12에 사직에서 열린 경기에서 KT가 롯데를 상대로 5 대 4로 승리를 거두었습니다. KT는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 로하스가 MVP로 선정되었습니다. 이번 승리로 KT는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-12에 사직에서 열린 경기에서 롯데는 KT를 상대로 4 대 5로 아쉽게 패배하였습니다. 롯데는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KT의 공세를 막지 못했습니다. 이번 패배로 롯데는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,12,키움,NC,2,9,창원,하트,"
    2024-7-12에 창원에서 열린 경기에서 NC가 키움를 상대로 9 대 2로 승리를 거두었습니다. NC는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 하트가 MVP로 선정되었습니다. 이번 승리로 NC는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-12에 창원에서 열린 경기에서 키움는 NC를 상대로 2 대 9로 아쉽게 패배하였습니다. 키움는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 NC의 공세를 막지 못했습니다. 이번 패배로 키움는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,13,키움,NC,5,11,창원,이재학,"
    2024-7-13에 창원에서 열린 경기에서 NC가 키움를 상대로 11 대 5로 승리를 거두었습니다. NC는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 이재학가 MVP로 선정되었습니다. 이번 승리로 NC는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-13에 창원에서 열린 경기에서 키움는 NC를 상대로 5 대 11로 아쉽게 패배하였습니다. 키움는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 NC의 공세를 막지 못했습니다. 이번 패배로 키움는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,13,KT,롯데,6,3,사직,오재일,"
    2024-7-13에 사직에서 열린 경기에서 KT가 롯데를 상대로 6 대 3로 승리를 거두었습니다. KT는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 오재일가 MVP로 선정되었습니다. 이번 승리로 KT는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-13에 사직에서 열린 경기에서 롯데는 KT를 상대로 3 대 6로 아쉽게 패배하였습니다. 롯데는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KT의 공세를 막지 못했습니다. 이번 패배로 롯데는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,13,SSG,KIA,15,9,광주,소크라테스,"
    2024-7-13에 광주에서 열린 경기에서 SSG가 KIA를 상대로 15 대 9로 승리를 거두었습니다. SSG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 소크라테스가 MVP로 선정되었습니다. 이번 승리로 SSG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-13에 광주에서 열린 경기에서 KIA는 SSG를 상대로 9 대 15로 아쉽게 패배하였습니다. KIA는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 SSG의 공세를 막지 못했습니다. 이번 패배로 KIA는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,13,LG,한화,7,3,대전,손주영,"
    2024-7-13에 대전에서 열린 경기에서 LG가 한화를 상대로 7 대 3로 승리를 거두었습니다. LG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 손주영가 MVP로 선정되었습니다. 이번 승리로 LG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-13에 대전에서 열린 경기에서 한화는 LG를 상대로 3 대 7로 아쉽게 패배하였습니다. 한화는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 LG의 공세를 막지 못했습니다. 이번 패배로 한화는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,13,삼성,두산,4,8,잠실,허경민,"
    2024-7-13에 잠실에서 열린 경기에서 두산가 삼성를 상대로 8 대 4로 승리를 거두었습니다. 두산는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 허경민가 MVP로 선정되었습니다. 이번 승리로 두산는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-13에 잠실에서 열린 경기에서 삼성는 두산를 상대로 4 대 8로 아쉽게 패배하였습니다. 삼성는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 두산의 공세를 막지 못했습니다. 이번 패배로 삼성는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,14,SSG,KIA,4,13,광주,김도영,"
    2024-7-14에 광주에서 열린 경기에서 KIA가 SSG를 상대로 13 대 4로 승리를 거두었습니다. KIA는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 김도영가 MVP로 선정되었습니다. 이번 승리로 KIA는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-14에 광주에서 열린 경기에서 SSG는 KIA를 상대로 4 대 13로 아쉽게 패배하였습니다. SSG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KIA의 공세를 막지 못했습니다. 이번 패배로 SSG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,14,LG,한화,8,4,대전,김현수,"
    2024-7-14에 대전에서 열린 경기에서 LG가 한화를 상대로 8 대 4로 승리를 거두었습니다. LG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 김현수가 MVP로 선정되었습니다. 이번 승리로 LG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-14에 대전에서 열린 경기에서 한화는 LG를 상대로 4 대 8로 아쉽게 패배하였습니다. 한화는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 LG의 공세를 막지 못했습니다. 이번 패배로 한화는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,14,삼성,두산,6,2,잠실,강민호,"
    2024-7-14에 잠실에서 열린 경기에서 삼성가 두산를 상대로 6 대 2로 승리를 거두었습니다. 삼성는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 강민호가 MVP로 선정되었습니다. 이번 승리로 삼성는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-14에 잠실에서 열린 경기에서 두산는 삼성를 상대로 2 대 6로 아쉽게 패배하였습니다. 두산는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 삼성의 공세를 막지 못했습니다. 이번 패배로 두산는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,16,KT,키움,4,3,고척,박영현,"
    2024-7-16에 고척에서 열린 경기에서 KT가 키움를 상대로 4 대 3로 승리를 거두었습니다. KT는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 박영현가 MVP로 선정되었습니다. 이번 승리로 KT는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-16에 고척에서 열린 경기에서 키움는 KT를 상대로 3 대 4로 아쉽게 패배하였습니다. 키움는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KT의 공세를 막지 못했습니다. 이번 패배로 키움는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,7,16,두산,롯데,0,4,울산,반즈,"
    2024-7-16에 울산에서 열린 경기에서 롯데가 두산를 상대로 4 대 0로 승리를 거두었습니다. 롯데는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 반즈가 MVP로 선정되었습니다. 이번 승리로 롯데는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-7-16에 울산에서 열린 경기에서 두산는 롯데를 상대로 0 대 4로 아쉽게 패배하였습니다. 두산는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 롯데의 공세를 막지 못했습니다. 이번 패배로 두산는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
